Wall
                 t                 x          normal_x                 y          normal_y                 s          normal_s
                 s                 m                 1                 m                 1                 m                 1
  0.0000000000E+00  9.8156880197E-02  9.2419561434E-01  0.0000000000E+00  0.0000000000E+00  2.1873351102E-01  3.8191945019E-01  0.0000000000E+00
  0.0000000000E+00  9.7731358632E-02  9.1451590595E-01  0.0000000000E+00  0.0000000000E+00  2.1969543487E-01  4.0454994470E-01  0.0000000000E+00
  0.0000000000E+00  9.7276379876E-02  9.0398106276E-01  0.0000000000E+00  0.0000000000E+00  2.2065735872E-01  4.2757249463E-01  0.0000000000E+00
  0.0000000000E+00  9.6790597690E-02  8.9263082047E-01  0.0000000000E+00  0.0000000000E+00  2.2161928257E-01  4.5078844080E-01  0.0000000000E+00
  0.0000000000E+00  9.6272404714E-02  8.8038169292E-01  0.0000000000E+00  0.0000000000E+00  2.2258120641E-01  4.7426582712E-01  0.0000000000E+00
  0.0000000000E+00  9.5719972721E-02  8.6716883221E-01  0.0000000000E+00  0.0000000000E+00  2.2354313026E-01  4.9801427332E-01  0.0000000000E+00
  0.0000000000E+00  9.5131053768E-02  8.5285683715E-01  0.0000000000E+00  0.0000000000E+00  2.2450505411E-01  5.2214482217E-01  0.0000000000E+00
  0.0000000000E+00  9.4503043308E-02  8.3734410585E-01  0.0000000000E+00  0.0000000000E+00  2.2546697796E-01  5.4667618240E-01  0.0000000000E+00
  0.0000000000E+00  9.3833059094E-02  8.2057722525E-01  0.0000000000E+00  0.0000000000E+00  2.2642890180E-01  5.7153566590E-01  0.0000000000E+00
  0.0000000000E+00  9.3117732321E-02  8.0244234197E-01  0.0000000000E+00  0.0000000000E+00  2.2739082565E-01  5.9672966058E-01  0.0000000000E+00
  0.0000000000E+00  9.2352697559E-02  7.8265334930E-01  0.0000000000E+00  0.0000000000E+00  2.2835274950E-01  6.2245781771E-01  0.0000000000E+00
  0.0000000000E+00  9.1533102838E-02  7.6117365295E-01  0.0000000000E+00  0.0000000000E+00  2.2931467335E-01  6.4854812471E-01  0.0000000000E+00
  0.0000000000E+00  9.0652642900E-02  7.3765188284E-01  0.0000000000E+00  0.0000000000E+00  2.3027659719E-01  6.7518123474E-01  0.0000000000E+00
  0.0000000000E+00  8.9703700639E-02  7.1189412691E-01  0.0000000000E+00  0.0000000000E+00  2.3123852104E-01  7.0228680186E-01  0.0000000000E+00
  0.0000000000E+00  8.8676295116E-02  6.8346116856E-01  0.0000000000E+00  0.0000000000E+00  2.3220044489E-01  7.2998687048E-01  0.0000000000E+00
  0.0000000000E+00  8.7557345461E-02  6.5189400326E-01  0.0000000000E+00  0.0000000000E+00  2.3316236874E-01  7.5831010049E-01  0.0000000000E+00
  0.0000000000E+00  8.6329284184E-02  6.1663913712E-01  0.0000000000E+00  0.0000000000E+00  2.3412429259E-01  7.8724594288E-01  0.0000000000E+00
  0.0000000000E+00  8.4967353914E-02  5.7690786076E-01  0.0000000000E+00  0.0000000000E+00  2.3508621643E-01  8.1680923121E-01  0.0000000000E+00
  0.0000000000E+00  8.3433410733E-02  5.3127297488E-01  0.0000000000E+00  0.0000000000E+00  2.3604814028E-01  8.4720070005E-01  0.0000000000E+00
  0.0000000000E+00  8.1665615715E-02  4.7796039422E-01  0.0000000000E+00  0.0000000000E+00  2.3701006413E-01  8.7838138730E-01  0.0000000000E+00
  0.0000000000E+00  7.9548056082E-02  4.1358797025E-01  0.0000000000E+00  0.0000000000E+00  2.3797198798E-01  9.1046416232E-01  0.0000000000E+00
  0.0000000000E+00  7.6802449074E-02  3.3064480771E-01  0.0000000000E+00  0.0000000000E+00  2.3893391182E-01  9.4375527079E-01  0.0000000000E+00
  0.0000000000E+00  7.2146164533E-02  2.0231408055E-01  0.0000000000E+00  0.0000000000E+00  2.3989583567E-01  9.7932068946E-01  0.0000000000E+00
  0.0000000000E+00  6.5293848422E-02  1.3901630350E-01  0.0000000000E+00  0.0000000000E+00  2.4085775952E-01  9.9029009253E-01  0.0000000000E+00
  0.0000000000E+00  5.8449773543E-02  1.3918045801E-01  0.0000000000E+00  0.0000000000E+00  2.4181968337E-01  9.9026703475E-01  0.0000000000E+00
  0.0000000000E+00  5.1709008696E-02  1.4127130323E-01  0.0000000000E+00  0.0000000000E+00  2.4278160721E-01  9.8997091820E-01  0.0000000000E+00
  0.0000000000E+00  4.7900191323E-02  2.4486354643E-01  0.0000000000E+00  0.0000000000E+00  2.4374353106E-01  9.6955755045E-01  0.0000000000E+00
  0.0000000000E+00  4.5472087560E-02  3.6831307171E-01  0.0000000000E+00  0.0000000000E+00  2.4470545491E-01  9.2970182381E-01  0.0000000000E+00
  0.0000000000E+00  4.3612840371E-02  4.5951497477E-01  0.0000000000E+00  0.0000000000E+00  2.4566737876E-01  8.8817002199E-01  0.0000000000E+00
  0.0000000000E+00  4.2098532995E-02  5.3619040878E-01  0.0000000000E+00  0.0000000000E+00  2.4662930261E-01  8.4409705931E-01  0.0000000000E+00
  0.0000000000E+00  4.0828282087E-02  6.0370318277E-01  0.0000000000E+00  0.0000000000E+00  2.4759122645E-01  7.9720917400E-01  0.0000000000E+00
  0.0000000000E+00  3.9746340469E-02  6.6444022260E-01  0.0000000000E+00  0.0000000000E+00  2.4855315030E-01  7.4734141501E-01  0.0000000000E+00
  0.0000000000E+00  3.8817602671E-02  7.1940753789E-01  0.0000000000E+00  0.0000000000E+00  2.4951507415E-01  6.9458821933E-01  0.0000000000E+00
  0.0000000000E+00  3.8019049569E-02  7.6941978532E-01  0.0000000000E+00  0.0000000000E+00  2.5047699800E-01  6.3874344924E-01  0.0000000000E+00
  0.0000000000E+00  3.7334267611E-02  8.1465634203E-01  0.0000000000E+00  0.0000000000E+00  2.5143892184E-01  5.7994400108E-01  0.0000000000E+00
  0.0000000000E+00  3.6751443576E-02  8.5526092665E-01  0.0000000000E+00  0.0000000000E+00  2.5240084569E-01  5.1819759488E-01  0.0000000000E+00
  0.0000000000E+00  3.6261532482E-02  8.9108654581E-01  0.0000000000E+00  0.0000000000E+00  2.5336276954E-01  4.5383341424E-01  0.0000000000E+00
  0.0000000000E+00  3.5857971473E-02  9.2213502330E-01  0.0000000000E+00  0.0000000000E+00  2.5432469339E-01  3.8686819307E-01  0.0000000000E+00
  0.0000000000E+00  3.5535826085E-02  9.4823754796E-01  0.0000000000E+00  0.0000000000E+00  2.5528661723E-01  3.1756188789E-01  0.0000000000E+00
  0.0000000000E+00  3.5291218004E-02  9.6915621846E-01  0.0000000000E+00  0.0000000000E+00  2.5624854108E-01  2.4644720372E-01  0.0000000000E+00
  0.0000000000E+00  3.5121632285E-02  9.8481255140E-01  0.0000000000E+00  0.0000000000E+00  2.5721046493E-01  1.7362096247E-01  0.0000000000E+00
  0.0000000000E+00  3.5025241180E-02  9.9501681716E-01  0.0000000000E+00  0.0000000000E+00  2.5817238878E-01  9.9707239301E-02  0.0000000000E+00
  0.0000000000E+00  3.5000945686E-02  9.9968118969E-01  0.0000000000E+00  0.0000000000E+00  2.5913431263E-01  2.5249138295E-02  0.0000000000E+00
  0.0000000000E+00  3.5048631256E-02  9.9877351278E-01  0.0000000000E+00  0.0000000000E+00  2.6009623647E-01 -4.9512323319E-02  0.0000000000E+00
  0.0000000000E+00  3.5168642571E-02  9.8031516709E-01  0.0000000000E+00  0.0000000000E+00  2.6105816032E-01 -1.9743903662E-01  0.0000000000E+00
  0.0000000000E+00  3.5362377529E-02  9.6292788450E-01  0.0000000000E+00  0.0000000000E+00  2.6202008417E-01 -2.6975894658E-01  0.0000000000E+00
  0.0000000000E+00  3.5631855200E-02  9.4031807589E-01  0.0000000000E+00  0.0000000000E+00  2.6298200802E-01 -3.4029680598E-01  0.0000000000E+00
  0.0000000000E+00  3.5979971036E-02  9.1257962308E-01  0.0000000000E+00  0.0000000000E+00  2.6394393186E-01 -4.0889904809E-01  0.0000000000E+00
  0.0000000000E+00  3.6410979724E-02  8.7996931472E-01  0.0000000000E+00  0.0000000000E+00  2.6490585571E-01 -4.7503053075E-01  0.0000000000E+00
  0.0000000000E+00  3.6930251462E-02  8.4257648656E-01  0.0000000000E+00  0.0000000000E+00  2.6586777956E-01 -5.3857670233E-01  0.0000000000E+00
  0.0000000000E+00  3.7545115255E-02  8.0045069985E-01  0.0000000000E+00  0.0000000000E+00  2.6682970341E-01 -5.9939859619E-01  0.0000000000E+00
  0.0000000000E+00  3.8265429203E-02  7.5369732270E-01  0.0000000000E+00  0.0000000000E+00  2.6779162725E-01 -6.5722168692E-01  0.0000000000E+00
  0.0000000000E+00  3.9104223762E-02  7.0211044162E-01  0.0000000000E+00  0.0000000000E+00  2.6875355110E-01 -7.1206806400E-01  0.0000000000E+00
  0.0000000000E+00  4.0079790014E-02  6.4538029300E-01  0.0000000000E+00  0.0000000000E+00  2.6971547495E-01 -7.6386142552E-01  0.0000000000E+00
  0.0000000000E+00  4.1218307148E-02  5.8259283971E-01  0.0000000000E+00  0.0000000000E+00  2.7067739880E-01 -8.1276416205E-01  0.0000000000E+00
  0.0000000000E+00  4.2560268767E-02  5.1245163552E-01  0.0000000000E+00  0.0000000000E+00  2.7163932265E-01 -8.5871608885E-01  0.0000000000E+00
  0.0000000000E+00  4.4172166216E-02  4.3184657484E-01  0.0000000000E+00  0.0000000000E+00  2.7260124649E-01 -9.0194708037E-01  0.0000000000E+00
  0.0000000000E+00  4.6181223267E-02  3.3357383556E-01  0.0000000000E+00  0.0000000000E+00  2.7356317034E-01 -9.4272397669E-01  0.0000000000E+00
  0.0000000000E+00  4.8899747858E-02  1.9150353153E-01  0.0000000000E+00  0.0000000000E+00  2.7452509419E-01 -9.8149192427E-01  0.0000000000E+00
  0.0000000000E+00  5.3829790039E-02  1.3917795004E-01  0.0000000000E+00  0.0000000000E+00  2.7548701804E-01 -9.9026738724E-01  0.0000000000E+00
  0.0000000000E+00  6.0673990684E-02  1.3916675115E-01  0.0000000000E+00  0.0000000000E+00  2.7644894188E-01 -9.9026896113E-01  0.0000000000E+00
  0.0000000000E+00  6.7518752967E-02  1.4409767972E-01  0.0000000000E+00  0.0000000000E+00  2.7741086573E-01 -9.8956346876E-01  0.0000000000E+00
  0.0000000000E+00  7.4124582438E-02  2.5340877141E-01  0.0000000000E+00  0.0000000000E+00  2.7837278958E-01 -9.6735928929E-01  0.0000000000E+00
  0.0000000000E+00  7.7796617800E-02  3.6042911919E-01  0.0000000000E+00  0.0000000000E+00  2.7933471343E-01 -9.3278660477E-01  0.0000000000E+00
  0.0000000000E+00  8.0286066161E-02  4.3605980614E-01  0.0000000000E+00  0.0000000000E+00  2.8029663727E-01 -8.9991768817E-01  0.0000000000E+00
  0.0000000000E+00  8.2271234876E-02  4.9629032678E-01  0.0000000000E+00  0.0000000000E+00  2.8125856112E-01 -8.6815661695E-01  0.0000000000E+00
  0.0000000000E+00  8.3953920410E-02  5.4685029668E-01  0.0000000000E+00  0.0000000000E+00  2.8222048497E-01 -8.3723040617E-01  0.0000000000E+00
  0.0000000000E+00  8.5426630398E-02  5.9037641016E-01  0.0000000000E+00  0.0000000000E+00  2.8318240882E-01 -8.0712805324E-01  0.0000000000E+00
  0.0000000000E+00  8.6741716348E-02  6.2855044160E-01  0.0000000000E+00  0.0000000000E+00  2.8414433267E-01 -7.7776882321E-01  0.0000000000E+00
  0.0000000000E+00  8.7932001693E-02  6.6253373938E-01  0.0000000000E+00  0.0000000000E+00  2.8510625651E-01 -7.4903207154E-01  0.0000000000E+00
  0.0000000000E+00  8.9019511309E-02  6.9300945764E-01  0.0000000000E+00  0.0000000000E+00  2.8606818036E-01 -7.2092849272E-01  0.0000000000E+00
  0.0000000000E+00  9.0020187853E-02  7.2052989782E-01  0.0000000000E+00  0.0000000000E+00  2.8703010421E-01 -6.9342387207E-01  0.0000000000E+00
  0.0000000000E+00  9.0945924538E-02  7.4554636733E-01  0.0000000000E+00  0.0000000000E+00  2.8799202806E-01 -6.6645375995E-01  0.0000000000E+00
  0.0000000000E+00  9.1805800990E-02  7.6834607688E-01  0.0000000000E+00  0.0000000000E+00  2.8895395190E-01 -6.4003461324E-01  0.0000000000E+00
  0.0000000000E+00  9.2607086474E-02  7.8928314053E-01  0.0000000000E+00  0.0000000000E+00  2.8991587575E-01 -6.1402941629E-01  0.0000000000E+00
  0.0000000000E+00  9.3355423171E-02  8.0849852962E-01  0.0000000000E+00  0.0000000000E+00  2.9087779960E-01 -5.8849819678E-01  0.0000000000E+00
  0.0000000000E+00  9.4055598161E-02  8.2616797838E-01  0.0000000000E+00  0.0000000000E+00  2.9183972345E-01 -5.6342388261E-01  0.0000000000E+00
  0.0000000000E+00  9.4711603820E-02  8.4252090607E-01  0.0000000000E+00  0.0000000000E+00  2.9280164729E-01 -5.3866364537E-01  0.0000000000E+00
  0.0000000000E+00  9.5326607439E-02  8.5763705743E-01  0.0000000000E+00  0.0000000000E+00  2.9376357114E-01 -5.1425545959E-01  0.0000000000E+00
  0.0000000000E+00  9.5903395238E-02  8.7157373343E-01  0.0000000000E+00  0.0000000000E+00  2.9472549499E-01 -4.9026444619E-01  0.0000000000E+00
  0.0000000000E+00  9.6444482061E-02  8.8446511532E-01  0.0000000000E+00  0.0000000000E+00  2.9568741884E-01 -4.6660632205E-01  0.0000000000E+00
  0.0000000000E+00  9.6951952329E-02  8.9641314805E-01  0.0000000000E+00  0.0000000000E+00  2.9664934269E-01 -4.4321943550E-01  0.0000000000E+00
  0.0000000000E+00  9.7427562649E-02  9.0749642729E-01  0.0000000000E+00  0.0000000000E+00  2.9761126653E-01 -4.2005979868E-01  0.0000000000E+00
  0.0000000000E+00  9.7872815683E-02  9.1775272155E-01  0.0000000000E+00  0.0000000000E+00  2.9857319038E-01 -3.9715229079E-01  0.0000000000E+00
  0.0000000000E+00  9.8289082779E-02  9.2718219182E-01  0.0000000000E+00  0.0000000000E+00  2.9953511423E-01 -3.7461070884E-01  0.0000000000E+00
  0.0000000000E+00  9.8677730207E-02  9.3589628513E-01  0.0000000000E+00  0.0000000000E+00  3.0049703808E-01 -3.5227566405E-01  0.0000000000E+00
  0.0000000000E+00  9.9039802765E-02  9.4396497527E-01  0.0000000000E+00  0.0000000000E+00  3.0145896192E-01 -3.3004564148E-01  0.0000000000E+00
  0.0000000000E+00  9.9376127504E-02  9.5137405358E-01  0.0000000000E+00  0.0000000000E+00  3.0242088577E-01 -3.0803800118E-01  0.0000000000E+00
  0.0000000000E+00  9.9687581341E-02  9.5814842855E-01  0.0000000000E+00  0.0000000000E+00  3.0338280962E-01 -2.8627187927E-01  0.0000000000E+00
  0.0000000000E+00  9.9974981225E-02  9.6434541025E-01  0.0000000000E+00  0.0000000000E+00  3.0434473347E-01 -2.6464680186E-01  0.0000000000E+00
  0.0000000000E+00  1.0023896347E-01  9.6996670458E-01  0.0000000000E+00  0.0000000000E+00  3.0530665731E-01 -2.4323772735E-01  0.0000000000E+00
  0.0000000000E+00  1.0048018430E-01  9.7505869156E-01  0.0000000000E+00  0.0000000000E+00  3.0626858116E-01 -2.2194717394E-01  0.0000000000E+00
  0.0000000000E+00  1.0069914166E-01  9.7965769690E-01  0.0000000000E+00  0.0000000000E+00  3.0723050501E-01 -2.0067585034E-01  0.0000000000E+00
  0.0000000000E+00  1.0089618486E-01  9.8381416540E-01  0.0000000000E+00  0.0000000000E+00  3.0819242886E-01 -1.7919176307E-01  0.0000000000E+00
  0.0000000000E+00  1.0107138953E-01  9.8742508290E-01  0.0000000000E+00  0.0000000000E+00  3.0915435271E-01 -1.5808765180E-01  0.0000000000E+00
  0.0000000000E+00  1.0122539441E-01  9.9050026594E-01  0.0000000000E+00  0.0000000000E+00  3.1011627655E-01 -1.3751081115E-01  0.0000000000E+00
  0.0000000000E+00  1.0135893796E-01  9.9317961689E-01  0.0000000000E+00  0.0000000000E+00  3.1107820040E-01 -1.1659437632E-01  0.0000000000E+00
  0.0000000000E+00  1.0147186307E-01  9.9540474779E-01  0.0000000000E+00  0.0000000000E+00  3.1204012425E-01 -9.5756921870E-02  0.0000000000E+00
  0.0000000000E+00  1.0156439916E-01  9.9717896573E-01  0.0000000000E+00  0.0000000000E+00  3.1300204810E-01 -7.5060710780E-02  0.0000000000E+00
  0.0000000000E+00  1.0163680611E-01  9.9851624975E-01  0.0000000000E+00  0.0000000000E+00  3.1396397194E-01 -5.4454558947E-02  0.0000000000E+00
  0.0000000000E+00  1.0168926509E-01  9.9934291155E-01  0.0000000000E+00  0.0000000000E+00  3.1492589579E-01 -3.6245622345E-02  0.0000000000E+00
  0.0000000000E+00  1.0172415354E-01  9.9993749512E-01  0.0000000000E+00  0.0000000000E+00  3.1588781964E-01 -1.1180601313E-02  0.0000000000E+00
  0.0000000000E+00  1.0173490910E-01  9.9999897195E-01  0.0000000000E+00  0.0000000000E+00  3.1684974349E-01  1.4339080434E-03  0.0000000000E+00
  0.0000000000E+00  1.0173352979E-01  9.9999897195E-01  0.0000000000E+00  0.0000000000E+00  3.1781166733E-01  1.4339080434E-03  0.0000000000E+00
  0.0000000000E+00  1.0171348243E-01  9.9978289920E-01  0.0000000000E+00  0.0000000000E+00  3.1877359118E-01  2.0836373897E-02  0.0000000000E+00
  0.0000000000E+00  1.0167022268E-01  9.9899028590E-01  0.0000000000E+00  0.0000000000E+00  3.1973551503E-01  4.4926703438E-02  0.0000000000E+00
  0.0000000000E+00  1.0160917728E-01  9.9799236341E-01  0.0000000000E+00  0.0000000000E+00  3.2069743888E-01  6.3334371194E-02  0.0000000000E+00
  0.0000000000E+00  1.0152867880E-01  9.9651670512E-01  0.0000000000E+00  0.0000000000E+00  3.2165936273E-01  8.3393383561E-02  0.0000000000E+00
  0.0000000000E+00  1.0142775299E-01  9.9454084508E-01  0.0000000000E+00  0.0000000000E+00  3.2262128657E-01  1.0434801129E-01  0.0000000000E+00
  0.0000000000E+00  1.0130586911E-01  9.9206787070E-01  0.0000000000E+00  0.0000000000E+00  3.2358321042E-01  1.2570338075E-01  0.0000000000E+00
  0.0000000000E+00  1.0116376796E-01  9.8926392053E-01  0.0000000000E+00  0.0000000000E+00  3.2454513427E-01  1.4613998610E-01  0.0000000000E+00
  0.0000000000E+00  1.0100117372E-01  9.8601339192E-01  0.0000000000E+00  0.0000000000E+00  3.2550705812E-01  1.6666610617E-01  0.0000000000E+00
  0.0000000000E+00  1.0081685636E-01  9.8213270926E-01  0.0000000000E+00  0.0000000000E+00  3.2646898196E-01  1.8818964214E-01  0.0000000000E+00
  0.0000000000E+00  1.0061064599E-01  9.7778495131E-01  0.0000000000E+00  0.0000000000E+00  3.2743090581E-01  2.0961056508E-01  0.0000000000E+00
  0.0000000000E+00  1.0038257179E-01  9.7302351732E-01  0.0000000000E+00  0.0000000000E+00  3.2839282966E-01  2.3070594864E-01  0.0000000000E+00
  0.0000000000E+00  1.0013199570E-01  9.6770580749E-01  0.0000000000E+00  0.0000000000E+00  3.2935475351E-01  2.5208226863E-01  0.0000000000E+00
  0.0000000000E+00  9.9858363308E-02  9.6184105010E-01  0.0000000000E+00  0.0000000000E+00  3.3031667735E-01  2.7360883456E-01  0.0000000000E+00
  0.0000000000E+00  9.9561039219E-02  9.5540203197E-01  0.0000000000E+00  0.0000000000E+00  3.3127860120E-01  2.9530824119E-01  0.0000000000E+00
  0.0000000000E+00  9.9239299310E-02  9.4835785757E-01  0.0000000000E+00  0.0000000000E+00  3.3224052505E-01  3.1720241800E-01  0.0000000000E+00
  0.0000000000E+00  9.8892418212E-02  9.4070385435E-01  0.0000000000E+00  0.0000000000E+00  3.3320244890E-01  3.3922891742E-01  0.0000000000E+00
  0.0000000000E+00  9.8519447345E-02  9.3236784720E-01  0.0000000000E+00  0.0000000000E+00  3.3416437275E-01  3.6151099224E-01  0.0000000000E+00
  0.0000000000E+00  9.8119446204E-02  9.2334948241E-01  0.0000000000E+00  0.0000000000E+00  3.3512629659E-01  3.8396058825E-01  0.0000000000E+00
  0.0000000000E+00  9.7691309329E-02  9.1359458031E-01  0.0000000000E+00  0.0000000000E+00  3.3608822044E-01  4.0662629381E-01  0.0000000000E+00
  0.0000000000E+00  9.7233589979E-02  9.0298423612E-01  0.0000000000E+00  0.0000000000E+00  3.3705014429E-01  4.2967367771E-01  0.0000000000E+00
  0.0000000000E+00  9.6744937738E-02  8.9155790989E-01  0.0000000000E+00  0.0000000000E+00  3.3801206814E-01  4.5290671590E-01  0.0000000000E+00
  0.0000000000E+00  9.6223716448E-02  8.7922335980E-01  0.0000000000E+00  0.0000000000E+00  3.3897399198E-01  4.7640978535E-01  0.0000000000E+00
  0.0000000000E+00  9.5668079073E-02  8.6591999052E-01  0.0000000000E+00  0.0000000000E+00  3.3993591583E-01  5.0018253670E-01  0.0000000000E+00
  0.0000000000E+00  9.5075675341E-02  8.5148023593E-01  0.0000000000E+00  0.0000000000E+00  3.4089783968E-01  5.2438669684E-01  0.0000000000E+00
  0.0000000000E+00  9.4443948996E-02  8.3586298946E-01  0.0000000000E+00  0.0000000000E+00  3.4185976353E-01  5.4893812297E-01  0.0000000000E+00
  0.0000000000E+00  9.3770052631E-02  8.1901199088E-01  0.0000000000E+00  0.0000000000E+00  3.4282168737E-01  5.7377640140E-01  0.0000000000E+00
  0.0000000000E+00  9.3050439596E-02  8.0073054969E-01  0.0000000000E+00  0.0000000000E+00  3.4378361122E-01  5.9902469631E-01  0.0000000000E+00
  0.0000000000E+00  9.2280648326E-02  7.8076894691E-01  0.0000000000E+00  0.0000000000E+00  3.4474553507E-01  6.2481985527E-01  0.0000000000E+00
  0.0000000000E+00  9.1455828648E-02  7.5913433080E-01  0.0000000000E+00  0.0000000000E+00  3.4570745892E-01  6.5093399650E-01  0.0000000000E+00
  0.0000000000E+00  9.0569389995E-02  7.3537130587E-01  0.0000000000E+00  0.0000000000E+00  3.4666938277E-01  6.7766440256E-01  0.0000000000E+00
  0.0000000000E+00  8.9613785749E-02  7.0943334148E-01  0.0000000000E+00  0.0000000000E+00  3.4763130661E-01  7.0477254061E-01  0.0000000000E+00
  0.0000000000E+00  8.8578651687E-02  6.8072767333E-01  0.0000000000E+00  0.0000000000E+00  3.4859323046E-01  7.3253657572E-01  0.0000000000E+00
  0.0000000000E+00  8.7450580559E-02  6.4884724024E-01  0.0000000000E+00  0.0000000000E+00  3.4955515431E-01  7.6091869397E-01  0.0000000000E+00
  0.0000000000E+00  8.6211714870E-02  6.1328956421E-01  0.0000000000E+00  0.0000000000E+00  3.5051707816E-01  7.8985815842E-01  0.0000000000E+00
  0.0000000000E+00  8.4835815813E-02  5.7298032269E-01  0.0000000000E+00  0.0000000000E+00  3.5147900200E-01  8.1956912448E-01  0.0000000000E+00
  0.0000000000E+00  8.3283872973E-02  5.2682861171E-01  0.0000000000E+00  0.0000000000E+00  3.5244092585E-01  8.4997153710E-01  0.0000000000E+00
  0.0000000000E+00  8.1490351527E-02  4.7264467640E-01  0.0000000000E+00  0.0000000000E+00  3.5340284970E-01  8.8125309070E-01  0.0000000000E+00
  0.0000000000E+00  7.9331517391E-02  4.0700109571E-01  0.0000000000E+00  0.0000000000E+00  3.5436477355E-01  9.1342766988E-01  0.0000000000E+00
  0.0000000000E+00  7.6500320654E-02  3.2169796480E-01  0.0000000000E+00  0.0000000000E+00  3.5532669739E-01  9.4684234139E-01  0.0000000000E+00
  0.0000000000E+00  7.1517116152E-02  1.8953428755E-01  0.0000000000E+00  0.0000000000E+00  3.5628862124E-01  9.8187410285E-01  0.0000000000E+00
  0.0000000000E+00  6.4672888110E-02  1.3917740370E-01  0.0000000000E+00  0.0000000000E+00  3.5725054509E-01  9.9026746402E-01  0.0000000000E+00
  0.0000000000E+00  5.7849166786E-02  1.3958752344E-01  0.0000000000E+00  0.0000000000E+00  3.5821246894E-01  9.9020973703E-01  0.0000000000E+00
  0.0000000000E+00  5.2760319018E-02  1.8573672846E-01  0.0000000000E+00  0.0000000000E+00  3.5917439279E-01  9.8259954595E-01  0.0000000000E+00
  0.0000000000E+00  4.9219029919E-02  2.6213255939E-01  0.0000000000E+00  0.0000000000E+00  3.6013631663E-01  9.6503187580E-01  0.0000000000E+00
  0.0000000000E+00  4.6518249487E-02  3.3551942085E-01  0.0000000000E+00  0.0000000000E+00  3.6109824048E-01  9.4203328934E-01  0.0000000000E+00
  0.0000000000E+00  4.4393393120E-02  4.1240961826E-01  0.0000000000E+00  0.0000000000E+00  3.6206016433E-01  9.1099852182E-01  0.0000000000E+00
  0.0000000000E+00  4.2709987357E-02  4.9613026686E-01  0.0000000000E+00  0.0000000000E+00  3.6302208818E-01  8.6824809721E-01  0.0000000000E+00
  0.0000000000E+00  4.1390953310E-02  5.8922342116E-01  0.0000000000E+00  0.0000000000E+00  3.6398401202E-01  8.0797014794E-01  0.0000000000E+00
  0.0000000000E+00  4.0386946872E-02  6.9181201324E-01  0.0000000000E+00  0.0000000000E+00  3.6494593587E-01  7.2207765395E-01  0.0000000000E+00
  0.0000000000E+00  3.9667604919E-02  8.0083878850E-01  0.0000000000E+00  0.0000000000E+00  3.6590785972E-01  5.9887998366E-01  0.0000000000E+00
  0.0000000000E+00  3.9213067977E-02  9.0414150969E-01  0.0000000000E+00  0.0000000000E+00  3.6686978357E-01  4.2723311020E-01  0.0000000000E+00
  0.0000000000E+00  3.9014175643E-02  9.7928594127E-01  0.0000000000E+00  0.0000000000E+00  3.6783170741E-01  2.0248220966E-01  0.0000000000E+00
  0.0000000000E+00  3.9000000000E-02  9.9989143160E-01  0.0000000000E+00  0.0000000000E+00  3.6879363126E-01  1.4735162387E-02  0.0000000000E+00
  0.0000000000E+00  3.9000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  3.6975555511E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  3.9000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  3.7071747896E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  3.9000000000E-02  9.9999880923E-01  0.0000000000E+00  0.0000000000E+00  3.7167940281E-01  1.5432219318E-03  0.0000000000E+00
  0.0000000000E+00  3.8998515536E-02  9.9999880923E-01  0.0000000000E+00  0.0000000000E+00  3.7264132665E-01  1.5432219318E-03  0.0000000000E+00
  0.0000000000E+00  3.9027412948E-02  9.9954906632E-01  0.0000000000E+00  0.0000000000E+00  3.7360325050E-01 -3.0027720922E-02  0.0000000000E+00
  0.0000000000E+00  3.9252660518E-02  9.0318281854E-01  0.0000000000E+00  0.0000000000E+00  3.7456517435E-01 -4.2925609640E-01  0.0000000000E+00
  0.0000000000E+00  3.9709834489E-02  8.0827106987E-01  0.0000000000E+00  0.0000000000E+00  3.7552709820E-01 -5.8881056174E-01  0.0000000000E+00
  0.0000000000E+00  4.0410578265E-02  7.0748098680E-01  0.0000000000E+00  0.0000000000E+00  3.7648902204E-01 -7.0673237744E-01  0.0000000000E+00
  0.0000000000E+00  4.1371484269E-02  6.1036417819E-01  0.0000000000E+00  0.0000000000E+00  3.7745094589E-01 -7.9212093141E-01  0.0000000000E+00
  0.0000000000E+00  4.2619853753E-02  5.2077464632E-01  0.0000000000E+00  0.0000000000E+00  3.7841286974E-01 -8.5369418866E-01  0.0000000000E+00
  0.0000000000E+00  4.4196713925E-02  4.3848829718E-01  0.0000000000E+00  0.0000000000E+00  3.7937479359E-01 -8.9873689878E-01  0.0000000000E+00
  0.0000000000E+00  4.6168297799E-02  3.6240710975E-01  0.0000000000E+00  0.0000000000E+00  3.8033671743E-01 -9.3201989614E-01  0.0000000000E+00
  0.0000000000E+00  4.8642123893E-02  3.5523767814E-01  0.0000000000E+00  0.0000000000E+00  3.8129864128E-01 -9.3477601169E-01  0.0000000000E+00
  0.0000000000E+00  5.1173340015E-02  6.8267857649E-01  0.0000000000E+00  0.0000000000E+00  3.8226056513E-01 -7.3071879763E-01  0.0000000000E+00
